run_id,iteration,warmup,adapter,elapsed_s,device_count,resource_count,resources_read,read_error_count,metrics_count,mapped_metric_count,unmapped_metric_count,alarms_count,active_alarms_count,snapshot_build_ms,list_resources_ms,read_resources_ms,read_health_ms,total_ms,health_status,health_mode,tools_exported,write_operations_allowed
spo2-drop-v07-run1-20260521T174701_564969Z,24,False,simulated,44.0,1,8,8,0,3,3,0,2,0,2.7972999960184097,0.02020000829361379,2.280599990626797,0.5948000180069357,5.692900012945756,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,25,False,simulated,45.0,1,8,8,0,3,3,0,2,0,2.3905999842099845,0.019400002202019095,2.3247000062838197,0.4926999972667545,5.227399989962578,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,26,False,simulated,46.0,1,8,8,0,3,3,0,2,0,2.372899994952604,0.01920000067912042,3.767600021092221,0.42039999971166253,6.580100016435608,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,27,False,simulated,47.0,1,8,8,0,3,3,0,2,0,2.6037000061478466,0.023300002794712782,2.347600006032735,0.3056999994441867,5.280300014419481,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,28,False,simulated,48.0,1,8,8,0,3,3,0,2,0,2.539800014346838,0.022899999748915434,2.1468999912030995,0.301799998851493,5.011400004150346,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,29,False,simulated,49.0,1,8,8,0,3,3,0,2,0,2.4240000057034194,0.018399994587525725,2.92470000567846,0.2381000085733831,5.605200014542788,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,30,False,simulated,50.0,1,8,8,0,3,3,0,2,1,2.4593000125605613,0.018499995348975062,1.8683999951463193,0.3008000203408301,4.647000023396686,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,31,False,simulated,51.0,1,8,8,0,3,3,0,2,1,2.2415000130422413,0.02099998528137803,1.9623000116553158,0.19530000281520188,4.420100012794137,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,32,False,simulated,52.0,1,8,8,0,3,3,0,2,1,2.3646999907214195,0.022299995180219412,2.0198000129312277,0.2513999934308231,4.65819999226369,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,33,False,simulated,53.0,1,8,8,0,3,3,0,2,1,2.850500022759661,0.019700004486367106,2.4299999931827188,0.2967999898828566,5.5970000103116035,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,34,False,simulated,54.0,1,8,8,0,3,3,0,2,1,2.2954000160098076,0.01789999078027904,1.9093000155407935,0.3130999975837767,4.535700019914657,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,35,False,simulated,55.0,1,8,8,0,3,3,0,2,1,2.363500010687858,0.017799990018829703,1.9423000048846006,0.24839999969117343,4.572000005282462,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,36,False,simulated,56.0,1,8,8,0,3,3,0,2,1,3.47880000481382,0.027600006433203816,2.98389999079518,0.28479998582042754,6.775099987862632,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,37,False,simulated,57.0,1,8,8,0,3,3,0,2,1,2.520400012144819,0.019099999917671084,2.629700000397861,0.2330999996047467,5.402300012065098,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,38,False,simulated,58.0,1,8,8,0,3,3,0,2,1,2.2264000144787133,0.020500010577961802,1.6881999908946455,0.19940000493079424,4.134500020882115,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,39,False,simulated,59.0,1,8,8,0,3,3,0,2,1,2.750899991951883,0.024100008886307478,2.1797000081278384,0.36380000528879464,5.318500014254823,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,40,False,simulated,60.0,1,8,8,0,3,3,0,2,1,2.6498000079300255,0.020700012100860476,2.0589999912772328,0.2032000047620386,4.932700016070157,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,41,False,simulated,61.0,1,8,8,0,3,3,0,2,1,2.416200004518032,0.018999999156221747,2.2606000129599124,0.2094999945256859,4.905300011159852,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,42,False,simulated,62.0,1,8,8,0,3,3,0,2,1,2.3145000159274787,0.020000006770715117,2.331699972273782,0.294700002996251,4.960899997968227,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,43,False,simulated,63.0,1,8,8,0,3,3,0,2,1,2.339900005608797,0.017900019884109497,2.3419999924954027,0.2857999934349209,4.98560001142323,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,44,False,simulated,64.0,1,8,8,0,3,3,0,2,1,2.2880999895278364,0.017400016076862812,1.9864999921992421,0.3606000100262463,4.652600007830188,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,45,False,simulated,65.0,1,8,8,0,3,3,0,2,1,2.2203999978955835,0.017600017599761486,2.671499998541549,0.6409999914467335,5.550500005483627,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,46,False,simulated,66.0,1,8,8,0,3,3,0,2,1,2.77059999643825,0.01889999839477241,2.052900003036484,0.3003999881912023,5.142799986060709,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,47,False,simulated,67.0,1,8,8,0,3,3,0,2,1,2.342099993256852,0.015700003132224083,2.2182000102475286,0.23320000036619604,4.809200007002801,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,48,False,simulated,68.0,1,8,8,0,3,3,0,2,1,2.313799981493503,0.017200014553964138,1.8426000024192035,0.3100000030826777,4.483600001549348,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,49,False,simulated,69.0,1,8,8,0,3,3,0,2,1,2.8178999782539904,0.021700019715353847,2.4736000050324947,0.24339999072253704,5.556599993724376,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,50,False,simulated,70.0,1,8,8,0,3,3,0,2,1,2.9249000072013587,0.020199979189783335,2.1058999991510063,0.23870001314207911,5.2896999986842275,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,51,False,simulated,71.0,1,8,8,0,3,3,0,2,1,2.5539000052958727,0.025299988919869065,2.3785000084899366,0.24620001204311848,5.203900014748797,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,52,False,simulated,72.0,1,8,8,0,3,3,0,2,1,2.4314000038430095,0.02069998299703002,2.1010000200476497,0.2644999767653644,4.817599983653054,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,53,False,simulated,73.0,1,8,8,0,3,3,0,2,1,2.247900003567338,0.016300007700920105,1.8701999797485769,0.23590002092532814,4.370300011942163,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,54,False,simulated,74.0,1,8,8,0,3,3,0,2,1,2.156500006094575,0.015999976312741637,1.9210000173188746,0.22829999215900898,4.3217999918852,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,55,False,simulated,75.0,1,8,8,0,3,3,0,2,1,2.8458999877329916,0.02680000034160912,2.294900012202561,0.3139000036753714,5.481500003952533,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,56,False,simulated,76.0,1,8,8,0,3,3,0,2,1,2.386000007390976,0.02099998528137803,2.1124999911990017,0.24010002380236983,4.7596000076737255,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,57,False,simulated,77.0,1,8,8,0,3,3,0,2,1,2.271999983349815,0.01680001150816679,1.8927000055555254,0.26709999656304717,4.448599996976554,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,58,False,simulated,78.0,1,8,8,0,3,3,0,2,1,2.927199995610863,0.018099992303177714,2.3923999979160726,0.2474999928381294,5.585199978668243,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,59,False,simulated,79.0,1,8,8,0,3,3,0,2,1,2.3151000204961747,0.016299978597089648,1.714700018055737,0.26780000189319253,4.313900019042194,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,60,False,simulated,80.0,1,8,8,0,3,3,0,2,1,2.3268999939318746,0.018200022168457508,2.02679997892119,0.2612000098451972,4.633100004866719,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,61,False,simulated,81.0,1,8,8,0,3,3,0,2,1,2.490300015779212,0.020299979951232672,2.1757000067736953,0.27889999910257757,4.965200001606718,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,62,False,simulated,82.0,1,8,8,0,3,3,0,2,1,2.9842999938409775,0.02160001895390451,2.6477999927010387,0.26870000874623656,5.922400014242157,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,63,False,simulated,83.0,1,8,8,0,3,3,0,2,1,2.3126000014599413,0.01689998316578567,2.3498000227846205,0.36369997542351484,5.042999982833862,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,64,False,simulated,84.0,1,8,8,0,3,3,0,2,1,2.58689999463968,0.018399994587525725,2.0348000107333064,0.25610000011511147,4.896200000075623,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,65,False,simulated,85.0,1,8,8,0,3,3,0,2,1,2.971899986732751,0.019800005247816443,2.1059999999124557,0.20280000171624124,5.3004999936092645,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,66,False,simulated,86.0,1,8,8,0,3,3,0,2,1,2.287000010255724,0.021199986804276705,2.051099989330396,0.28070001280866563,4.639999999199063,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,67,False,simulated,87.0,1,8,8,0,3,3,0,2,1,2.4184999929275364,0.017000013031065464,1.7253999831154943,0.20950002362951636,4.3704000127036124,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,68,False,simulated,88.0,1,8,8,0,3,3,0,2,1,2.3231999948620796,0.017799990018829703,2.4249000125564635,0.26450000586919487,5.030400003306568,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,69,False,simulated,89.0,1,8,8,0,3,3,0,2,1,2.525399992009625,0.018200022168457508,2.1311999880708754,0.2564000023994595,4.931200004648417,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,70,False,simulated,90.0,1,8,8,0,3,3,0,2,1,2.3050000017974526,0.021099986042827368,2.3530999897047877,0.26780000189319253,4.94699997943826,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,71,False,simulated,91.0,1,8,8,0,3,3,0,2,1,2.3093000054359436,0.01829999382607639,2.3637000122107565,0.22539999918080866,4.916700010653585,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,72,False,simulated,92.0,1,8,8,0,3,3,0,2,1,2.2717000101692975,0.016400008462369442,2.05199999618344,0.2696999872568995,4.6098000020720065,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,73,False,simulated,93.0,1,8,8,0,3,3,0,2,1,2.497499983292073,0.01850002445280552,2.0370999991428107,0.2723999787122011,4.82549998559989,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,74,False,simulated,94.0,1,8,8,0,3,3,0,2,1,2.40320002194494,0.017799990018829703,2.3628000053577125,0.3522000042721629,5.136000021593645,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,75,False,simulated,95.0,1,8,8,0,3,3,0,2,1,2.5991000002250075,0.021899992134422064,2.134400012437254,0.2544999879319221,5.009899992728606,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,76,False,simulated,96.0,1,8,8,0,3,3,0,2,1,2.377400000113994,0.016600009985268116,2.1988000080455095,0.44449997949413955,5.037299997638911,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,77,False,simulated,97.0,1,8,8,0,3,3,0,2,1,2.403299993602559,0.018799997633323073,1.9077000033576041,0.37239998346194625,4.702199978055432,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,78,False,simulated,98.0,1,8,8,0,3,3,0,2,1,2.564100024756044,0.019099999917671084,2.0025999983772635,0.20739997853524983,4.793200001586229,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,79,False,simulated,99.0,1,8,8,0,3,3,0,2,1,2.269000018713996,0.017699989257380366,1.8329000158701092,0.2440999960526824,4.363700019894168,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,80,False,simulated,100.0,1,8,8,0,3,3,0,2,1,2.234999992651865,0.016900012269616127,2.0625999895855784,0.23750000400468707,4.5519999985117465,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,81,False,simulated,101.0,1,8,8,0,3,3,0,2,1,2.4154999991878867,0.019400002202019095,2.3301000182982534,0.24289998691529036,5.00790000660345,ok,read-only,False,False
